Location,Country,Type_var,Type of indicator,Variable,Indicator,Time,Value
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2005,70.77749969
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2006,70.57910896
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2007,71.87360661
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2008,71.67902417
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2009,70.49035821
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2010,69.74490216
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2011,67.31797472
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2012,70.69097271
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2013,70.77880797
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2014,70.72058442
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2015,69.53686557
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2016,67.63445226
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2017,68.62153556
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2018,69.65383559
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2019,71.05869627
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2020,63.41022631
CRI,Costa Rica,AVERAGE,Average,2_1,Employment rate,2021,66.12908083
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2004,78.6
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2005,78.8
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2006,79
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2007,79.1
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2008,79.3
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2009,79.4
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2010,79.1
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2011,79.1
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2012,79.4
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2013,79.6
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2014,79.7
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2015,79.9
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2016,80
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2017,80.2
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2018,80.3
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2019,80.5
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2020,80.6
CRI,Costa Rica,AVERAGE,Average,5_1,Life expectancy at birth,2021,80.8
CRI,Costa Rica,AVERAGE,Average,5_2,Perceived health,2018,70
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2004,14.43630409
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2005,12.66587067
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2006,14.1083746
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2007,12.12479401
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2008,12.29282093
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2009,11.64394951
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2010,12.26793861
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2011,12.47700024
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2012,11.1261282
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2013,11.49903679
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2014,9.968475342
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2015,12.03443909
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2016,11.42519951
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2017,10.39243317
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2018,13.12099838
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2019,12.83123207
CRI,Costa Rica,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2020,10.87598133
CRI,Costa Rica,AVERAGE,Average,6_1,Student skills (reading),2012,440.5478107
CRI,Costa Rica,AVERAGE,Average,6_1,Student skills (reading),2015,427.4875482
CRI,Costa Rica,AVERAGE,Average,6_1,Student skills (reading),2018,426.498225
CRI,Costa Rica,AVERAGE,Average,8_2,Voter turnout ,2006,65.13
CRI,Costa Rica,AVERAGE,Average,8_2,Voter turnout ,2010,69.11
CRI,Costa Rica,AVERAGE,Average,8_2,Voter turnout ,2014,68.38
CRI,Costa Rica,AVERAGE,Average,8_2,Voter turnout ,2018,65.56
CRI,Costa Rica,AVERAGE,Average,8_2,Voter turnout ,2022,60.65
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2004,6.6
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2005,7.5
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2006,7.8
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2007,5.8
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2008,8.6
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2009,9.2
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2010,10.4
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2011,9.2
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2012,7.6
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2013,7.5
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2014,8.8
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2015,10.3
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2016,9.6
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2017,10.2
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2018,10.6
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2019,9.9
CRI,Costa Rica,AVERAGE,Average,10_1,Homicides,2020,9.4
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2006,51.11991844
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2007,48.28443283
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2008,45.02171758
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2009,44.30644222
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2010,40.8101699
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2011,40.97922082
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2012,52.72466052
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2013,48.42594968
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2014,42.22225609
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2015,47.99308158
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2016,47.58344789
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2017,47.55066183
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2018,43.5492149
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2019,47.79762654
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2020,47.119077
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2021,53.21757645
CRI,Costa Rica,AVERAGE,Average,10_2,Feeling safe at night,2022,45.32652789
CRI,Costa Rica,AVERAGE,Average,10_3,Road deaths,2010,12.66019894
CRI,Costa Rica,AVERAGE,Average,10_3,Road deaths,2011,12.54314701
CRI,Costa Rica,AVERAGE,Average,10_3,Road deaths,2012,14.07857672
CRI,Costa Rica,AVERAGE,Average,10_3,Road deaths,2013,13.26071936
CRI,Costa Rica,AVERAGE,Average,10_3,Road deaths,2014,13.86930608
CRI,Costa Rica,AVERAGE,Average,10_3,Road deaths,2017,17.42297753
CRI,Costa Rica,AVERAGE,Average,10_3,Road deaths,2018,16.20897155
CRI,Costa Rica,AVERAGE,Average,10_3,Road deaths,2019,15.5594877
CRI,Costa Rica,AVERAGE,Average,10_3,Road deaths,2020,11.15189658
CRI,Costa Rica,AVERAGE,Average,10_3,Road deaths,2021,13.34485634
CRI,Costa Rica,DEP,Deprivation,1_4,Relative income poverty ,2010,20
CRI,Costa Rica,DEP,Deprivation,1_4,Relative income poverty ,2011,20.7
CRI,Costa Rica,DEP,Deprivation,1_4,Relative income poverty ,2012,21.3
CRI,Costa Rica,DEP,Deprivation,1_4,Relative income poverty ,2013,21
CRI,Costa Rica,DEP,Deprivation,1_4,Relative income poverty ,2014,21.5
CRI,Costa Rica,DEP,Deprivation,1_4,Relative income poverty ,2015,20.6
CRI,Costa Rica,DEP,Deprivation,1_4,Relative income poverty ,2016,20.9
CRI,Costa Rica,DEP,Deprivation,1_4,Relative income poverty ,2017,20.4
CRI,Costa Rica,DEP,Deprivation,1_4,Relative income poverty ,2018,20.9
CRI,Costa Rica,DEP,Deprivation,1_4,Relative income poverty ,2019,19.9
CRI,Costa Rica,DEP,Deprivation,1_4,Relative income poverty ,2020,20.5
CRI,Costa Rica,DEP,Deprivation,1_4,Relative income poverty ,2021,20.3
CRI,Costa Rica,DEP,Deprivation,3_3,Housing cost overburden,2011,18.91715825
CRI,Costa Rica,DEP,Deprivation,3_3,Housing cost overburden,2012,20.31368911
CRI,Costa Rica,DEP,Deprivation,3_3,Housing cost overburden,2013,16.16880447
CRI,Costa Rica,DEP,Deprivation,3_3,Housing cost overburden,2014,18.96409839
CRI,Costa Rica,DEP,Deprivation,3_3,Housing cost overburden,2015,19.59908009
CRI,Costa Rica,DEP,Deprivation,3_3,Housing cost overburden,2016,20.22355795
CRI,Costa Rica,DEP,Deprivation,3_3,Housing cost overburden,2017,24.65826273
CRI,Costa Rica,DEP,Deprivation,3_3,Housing cost overburden,2018,25.58189929
CRI,Costa Rica,DEP,Deprivation,3_3,Housing cost overburden,2019,24.19941425
CRI,Costa Rica,DEP,Deprivation,3_3,Housing cost overburden,2020,33.5444808
CRI,Costa Rica,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2010,7.150324434
CRI,Costa Rica,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2011,6.993705779
CRI,Costa Rica,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2012,5.309472233
CRI,Costa Rica,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2013,5.428801849
CRI,Costa Rica,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2014,4.589889571
CRI,Costa Rica,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2015,5.398295447
CRI,Costa Rica,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2016,5.276498944
CRI,Costa Rica,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2017,4.123020917
CRI,Costa Rica,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2018,3.718472645
CRI,Costa Rica,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2019,3.269819915
CRI,Costa Rica,DEP,Deprivation,3_4,Poor households without access to basic sanitary facilities,2020,2.922817133
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2006,45.98216646
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2007,49.28729511
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2008,52.97654531
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2009,55.21174364
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2010,58.18900544
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2011,56.84587119
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2012,45.88639351
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2013,49.17003884
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2014,55.71713455
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2015,50.559411
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2016,51.07001445
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2017,50.68846253
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2018,54.6564083
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2019,51.26526616
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2020,50.44986765
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2021,44.65513659
CRI,Costa Rica,DEP,Deprivation,10_2,Feeling safe at night,2022,51.58039861
EST,Estonia,AVERAGE,Average,1_1,Household income,2004,11974
EST,Estonia,AVERAGE,Average,1_1,Household income,2005,13235
EST,Estonia,AVERAGE,Average,1_1,Household income,2006,14946
EST,Estonia,AVERAGE,Average,1_1,Household income,2007,16107
EST,Estonia,AVERAGE,Average,1_1,Household income,2008,17225
EST,Estonia,AVERAGE,Average,1_1,Household income,2009,15917
EST,Estonia,AVERAGE,Average,1_1,Household income,2010,15331
EST,Estonia,AVERAGE,Average,1_1,Household income,2011,15869
EST,Estonia,AVERAGE,Average,1_1,Household income,2012,15881
EST,Estonia,AVERAGE,Average,1_1,Household income,2013,16739
EST,Estonia,AVERAGE,Average,1_1,Household income,2014,17478
EST,Estonia,AVERAGE,Average,1_1,Household income,2015,18521
EST,Estonia,AVERAGE,Average,1_1,Household income,2016,19285
EST,Estonia,AVERAGE,Average,1_1,Household income,2017,19964
EST,Estonia,AVERAGE,Average,1_1,Household income,2018,21085
EST,Estonia,AVERAGE,Average,1_1,Household income,2019,21767
EST,Estonia,AVERAGE,Average,1_1,Household income,2020,22339
EST,Estonia,AVERAGE,Average,1_1,Household income,2021,23282
EST,Estonia,AVERAGE,Average,1_3,Household wealth,2013,77312
EST,Estonia,AVERAGE,Average,1_3,Household wealth,2017,82437
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2004,71.97486412
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2005,73.71322603
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2006,78.39155934
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2007,79.23238459
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2008,79.07101494
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2009,72.82040675
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2010,70.03186078
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2011,73.38048514
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2012,74.90478536
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2013,76.1050966
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2014,76.74376814
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2015,78.44435122
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2016,78.23512995
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2017,79.99024529
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2018,80.42807001
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2019,81.28699619
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2020,80.71030588
EST,Estonia,AVERAGE,Average,2_1,Employment rate,2021,81.00188644
EST,Estonia,AVERAGE,Average,2_5,Labour market insecurity,2007,4.385561943
EST,Estonia,AVERAGE,Average,2_5,Labour market insecurity,2008,4.982801914
EST,Estonia,AVERAGE,Average,2_5,Labour market insecurity,2009,10.76814651
EST,Estonia,AVERAGE,Average,2_5,Labour market insecurity,2010,13.81750965
EST,Estonia,AVERAGE,Average,2_5,Labour market insecurity,2011,10.98316002
EST,Estonia,AVERAGE,Average,2_5,Labour market insecurity,2012,8.797903061
EST,Estonia,AVERAGE,Average,2_5,Labour market insecurity,2013,7.296195507
EST,Estonia,AVERAGE,Average,2_5,Labour market insecurity,2014,6.181586742
EST,Estonia,AVERAGE,Average,2_5,Labour market insecurity,2015,4.999946594
EST,Estonia,AVERAGE,Average,2_5,Labour market insecurity,2016,5.416583061
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2005,28.409
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2006,36.3961
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2007,46.8177
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2008,53.7733
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2009,60.9001
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2010,63.6351
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2011,64.9389
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2012,73.0381
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2013,78.4193
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2014,81.2006
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2015,86.9123
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2016,85.2947
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2017,87.3577
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2018,89.2878
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2019,89.9997
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2020,89.1093
EST,Estonia,AVERAGE,Average,3_5,Households with internet access at home ,2021,90.8716
EST,Estonia,AVERAGE,Average,4_1,Time off,2009,14.98333333
EST,Estonia,AVERAGE,Average,4_3,Gender gap in working hours,2009,67.74465179
EST,Estonia,AVERAGE,Average,4_4,Satisfaction with time use,2013,6.710312433
EST,Estonia,AVERAGE,Average,4_4,Satisfaction with time use,2018,6.953660604
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2004,72.4
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2005,73
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2006,73.2
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2007,73.2
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2008,74.4
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2009,75.3
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2010,76
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2011,76.6
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2012,76.7
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2013,77.5
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2014,77.4
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2015,78
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2016,78
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2017,78.4
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2018,78.5
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2019,79
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2020,78.9
EST,Estonia,AVERAGE,Average,5_1,Life expectancy at birth,2021,76.9
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2004,49.8
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2005,53.8
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2006,53.2
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2007,53.3
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2008,54.5
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2009,51.5
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2010,52.7
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2011,51.8
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2012,52.4
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2013,53.4
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2014,51.8
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2015,51.4
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2016,52.8
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2017,52.5
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2018,51.6
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2019,56.5
EST,Estonia,AVERAGE,Average,5_2,Perceived health,2020,58.4
EST,Estonia,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2004,70.10765076
EST,Estonia,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2005,65.69945526
EST,Estonia,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2006,62.30513
EST,Estonia,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2007,70.10094452
EST,Estonia,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2008,62.73692703
EST,Estonia,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2009,44.26161194
EST,Estonia,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2010,38.11790848
EST,Estonia,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2011,38.48627472
